Firmware_Version=1.8;Sensor_Type=TYPE_SEABIRD_SBE37;Slot=9;SensorId=2;
DATE;TIME;TEMPERATURE;CONDUCTIVITY;PRESSION;SALINITY;SOUND SPEED;
 ; ;°C;S/m;dbars;PSU;m/sec;
02/12/2017;02:45:00;4.6408;3.38704;1723.195;34.9867;1497.753;
02/12/2017;02:59:59;4.6299;3.38597;1723.152;34.9857;1497.706;
02/12/2017;03:14:59;4.6080;3.38393;1723.110;34.9849;1497.614;
02/12/2017;03:30:00;4.6271;3.38567;1723.004;34.9851;1497.691;
02/12/2017;03:45:00;4.6115;3.38425;1722.962;34.9850;1497.627;
02/12/2017;04:00:00;4.6321;3.38609;1722.898;34.9848;1497.710;
02/12/2017;04:15:00;4.6687;3.38963;1722.835;34.9877;1497.862;
02/12/2017;04:30:00;4.6581;3.38863;1722.820;34.9872;1497.818;
02/12/2017;04:45:00;4.6931;3.39209;1722.735;34.9909;1497.965;
02/12/2017;04:59:59;4.7136;3.39395;1722.693;34.9909;1498.048;
02/12/2017;05:15:00;4.7158;3.39426;1722.635;34.9923;1498.058;
02/12/2017;05:30:00;4.7280;3.39525;1722.599;34.9910;1498.105;
02/12/2017;05:45:00;4.7440;3.39674;1722.572;34.9916;1498.171;
02/12/2017;05:59:59;4.7357;3.39594;1722.599;34.9910;1498.137;
02/12/2017;06:15:00;4.7086;3.39333;1722.551;34.9891;1498.023;
02/12/2017;06:30:00;4.6991;3.39247;1722.551;34.9890;1497.984;
02/12/2017;06:45:00;4.6558;3.38831;1722.608;34.9860;1497.804;
02/12/2017;07:00:00;4.6466;3.38755;1722.602;34.9868;1497.767;
02/12/2017;07:15:00;4.6892;3.39138;1722.608;34.9867;1497.941;
02/12/2017;07:30:00;4.6492;3.38789;1722.672;34.9880;1497.780;
02/12/2017;07:45:00;4.6704;3.38981;1722.686;34.9880;1497.867;
02/12/2017;08:00:00;4.6728;3.39010;1722.714;34.9890;1497.879;
02/12/2017;08:14:59;4.6787;3.39057;1722.762;34.9882;1497.903;
02/12/2017;08:30:00;4.7152;3.39426;1722.832;34.9928;1498.059;
02/12/2017;08:45:00;4.6599;3.38887;1722.877;34.9881;1497.827;
02/12/2017;09:00:00;4.6610;3.38893;1722.968;34.9876;1497.833;
02/12/2017;09:15:00;4.6620;3.38907;1723.004;34.9881;1497.838;
02/12/2017;09:30:00;4.6251;3.38557;1723.068;34.9861;1497.685;
02/12/2017;09:45:00;4.5788;3.38108;1723.216;34.9824;1497.493;
02/12/2017;10:00:00;4.5505;3.37839;1723.252;34.9807;1497.375;
02/12/2017;10:14:59;4.5324;3.37674;1723.337;34.9803;1497.302;
02/12/2017;10:30:00;4.5243;3.37598;1723.373;34.9800;1497.268;
02/12/2017;10:45:00;4.5201;3.37544;1723.415;34.9780;1497.250;
02/12/2017;11:00:00;4.5271;3.37625;1723.500;34.9801;1497.282;
02/12/2017;11:15:00;4.5389;3.37735;1723.527;34.9806;1497.332;
02/12/2017;11:30:00;4.5422;3.37765;1723.584;34.9806;1497.346;
02/12/2017;11:45:00;4.5568;3.37900;1723.606;34.9810;1497.407;
02/12/2017;12:00:00;4.5357;3.37710;1723.627;34.9810;1497.321;
02/12/2017;12:15:00;4.5500;3.37840;1723.612;34.9811;1497.379;
02/12/2017;12:30:00;4.5526;3.37855;1723.654;34.9801;1497.390;
02/12/2017;12:45:00;4.5605;3.37938;1723.633;34.9815;1497.424;
02/12/2017;12:59:59;4.5337;3.37678;1723.654;34.9792;1497.311;
02/12/2017;13:15:00;4.5781;3.38102;1723.591;34.9822;1497.496;
02/12/2017;13:30:00;4.5822;3.38148;1723.534;34.9832;1497.514;
02/12/2017;13:45:00;4.5781;3.38100;1723.506;34.9820;1497.494;
02/12/2017;13:59:59;4.5760;3.38078;1723.443;34.9818;1497.484;
02/12/2017;14:15:00;4.6017;3.38316;1723.421;34.9824;1497.590;
02/12/2017;14:30:00;4.6398;3.38699;1723.343;34.9871;1497.752;
02/12/2017;14:45:00;4.7043;3.39292;1723.271;34.9884;1498.016;
02/12/2017;15:00:00;4.7101;3.39333;1723.207;34.9872;1498.038;
02/12/2017;15:15:00;4.6923;3.39177;1723.165;34.9877;1497.965;
02/12/2017;15:30:00;4.6805;3.39075;1723.101;34.9882;1497.916;
02/12/2017;15:45:00;4.6068;3.38385;1723.053;34.9852;1497.609;
02/12/2017;16:00:00;4.5775;3.38089;1722.977;34.9816;1497.482;
02/12/2017;16:15:00;4.5777;3.38094;1722.955;34.9820;1497.483;
02/12/2017;16:30:00;4.6253;3.38554;1722.835;34.9856;1497.682;
02/12/2017;16:44:59;4.6285;3.38577;1722.777;34.9850;1497.693;
02/12/2017;17:00:00;4.6466;3.38746;1722.729;34.9858;1497.767;
02/12/2017;17:14:59;4.6429;3.38720;1722.623;34.9866;1497.751;
02/12/2017;17:30:00;4.6446;3.38726;1722.602;34.9856;1497.757;
02/12/2017;17:45:00;4.6465;3.38740;1722.587;34.9852;1497.764;
02/12/2017;18:00:00;4.6453;3.38733;1722.544;34.9857;1497.759;
02/12/2017;18:15:00;4.6524;3.38793;1722.523;34.9852;1497.787;
02/12/2017;18:30:00;4.6611;3.38862;1722.523;34.9842;1497.821;
02/12/2017;18:45:00;4.7064;3.39288;1722.481;34.9861;1498.009;
02/12/2017;19:00:00;4.6868;3.39120;1722.529;34.9871;1497.931;
02/12/2017;19:15:00;4.6937;3.39181;1722.529;34.9870;1497.959;
02/12/2017;19:29:59;4.6809;3.39064;1722.572;34.9869;1497.907;
02/12/2017;19:45:00;4.6402;3.38666;1722.544;34.9832;1497.735;
02/12/2017;20:00:00;4.6414;3.38688;1722.608;34.9845;1497.742;
02/12/2017;20:15:00;4.6404;3.38665;1722.650;34.9829;1497.737;
02/12/2017;20:29:59;4.6303;3.38572;1722.708;34.9826;1497.696;
02/12/2017;20:45:00;4.6390;3.38659;1722.714;34.9836;1497.733;
02/12/2017;21:00:00;4.6348;3.38626;1722.798;34.9841;1497.718;
02/12/2017;21:15:00;4.6266;3.38560;1722.877;34.9850;1497.687;
02/12/2017;21:30:00;4.6335;3.38623;1722.919;34.9850;1497.716;
02/12/2017;21:45:00;4.6371;3.38653;1722.989;34.9847;1497.731;
02/12/2017;22:00:00;4.5677;3.38001;1723.152;34.9815;1497.445;
02/12/2017;22:14:59;4.5377;3.37721;1723.167;34.9804;1497.321;
02/12/2017;22:30:00;4.5273;3.37623;1723.246;34.9797;1497.279;
02/12/2017;22:45:00;4.5108;3.37468;1723.267;34.9791;1497.210;
02/12/2017;23:00:00;4.5016;3.37367;1723.367;34.9770;1497.171;
02/12/2017;23:15:00;4.4879;3.37243;1723.409;34.9768;1497.115;
02/12/2017;23:30:00;4.4651;3.37035;1723.515;34.9764;1497.023;
02/12/2017;23:45:00;4.4631;3.37017;1723.515;34.9763;1497.014;
03/12/2017;00:00:00;4.4661;3.37045;1723.557;34.9765;1497.027;
03/12/2017;00:15:00;4.5149;3.37508;1723.599;34.9793;1497.233;
03/12/2017;00:30:00;4.5461;3.37794;1723.627;34.9799;1497.362;
03/12/2017;00:45:00;4.5294;3.37654;1723.627;34.9810;1497.295;
03/12/2017;01:00:00;4.5473;3.37811;1723.633;34.9805;1497.368;
03/12/2017;01:15:00;4.5042;3.37411;1723.648;34.9792;1497.189;
03/12/2017;01:30:00;4.4856;3.37232;1723.663;34.9778;1497.111;
03/12/2017;01:45:00;4.4941;3.37303;1723.648;34.9771;1497.145;
03/12/2017;02:00:00;4.4991;3.37350;1723.578;34.9774;1497.165;
03/12/2017;02:15:00;4.5269;3.37623;1723.536;34.9802;1497.282;
03/12/2017;02:29:59;4.5299;3.37658;1723.500;34.9810;1497.295;
03/12/2017;02:45:00;4.5697;3.38022;1723.464;34.9817;1497.459;
03/12/2017;03:00:00;4.5701;3.38032;1723.358;34.9826;1497.460;
03/12/2017;03:15:00;4.5796;3.38126;1723.322;34.9835;1497.499;
03/12/2017;03:29:59;4.5257;3.37614;1723.267;34.9804;1497.273;
03/12/2017;03:45:00;4.5131;3.37489;1723.225;34.9791;1497.219;
03/12/2017;04:00:00;4.5228;3.37574;1723.097;34.9789;1497.256;
03/12/2017;04:15:00;4.5680;3.37999;1723.034;34.9811;1497.444;
03/12/2017;04:30:00;4.5538;3.37903;1722.977;34.9847;1497.389;
03/12/2017;04:45:00;4.6244;3.38538;1722.883;34.9847;1497.678;
03/12/2017;05:00:00;4.5126;3.37489;1722.864;34.9798;1497.211;
03/12/2017;05:15:00;4.6477;3.38735;1722.729;34.9833;1497.769;
03/12/2017;05:30:00;4.6913;3.39123;1722.665;34.9828;1497.946;
03/12/2017;05:45:00;4.6443;3.38724;1722.699;34.9856;1497.757;
03/12/2017;06:00:00;4.6190;3.38479;1722.644;34.9836;1497.650;
03/12/2017;06:15:00;4.5943;3.38253;1722.623;34.9832;1497.548;
03/12/2017;06:30:00;4.5683;3.38005;1722.617;34.9817;1497.439;
03/12/2017;06:45:00;4.6062;3.38361;1722.574;34.9834;1497.596;
03/12/2017;07:00:00;4.6317;3.38582;1722.581;34.9824;1497.700;
03/12/2017;07:15:00;4.6644;3.38918;1722.523;34.9871;1497.839;
03/12/2017;07:30:00;4.6562;3.38823;1722.544;34.9847;1497.802;
03/12/2017;07:45:00;4.6152;3.38440;1722.602;34.9830;1497.633;
03/12/2017;07:59:59;4.6232;3.38518;1722.608;34.9838;1497.667;
03/12/2017;08:15:00;4.6230;3.38517;1722.665;34.9839;1497.667;
03/12/2017;08:30:00;4.6573;3.38810;1722.623;34.9821;1497.805;
03/12/2017;08:45:00;4.6405;3.38698;1722.693;34.9864;1497.743;
03/12/2017;08:59:59;4.6669;3.38915;1722.756;34.9841;1497.849;
03/12/2017;09:15:00;4.6995;3.39246;1722.805;34.9883;1497.989;
03/12/2017;09:30:00;4.7208;3.39404;1722.868;34.9845;1498.072;
03/12/2017;09:45:00;4.7213;3.39421;1722.932;34.9858;1498.077;
03/12/2017;09:59:59;4.6933;3.39197;1722.995;34.9891;1497.968;
03/12/2017;10:15:00;4.7035;3.39272;1723.074;34.9870;1498.008;
03/12/2017;10:30:00;4.6820;3.39085;1723.165;34.9878;1497.923;
03/12/2017;10:45:00;4.7054;3.39297;1723.186;34.9880;1498.019;
03/12/2017;10:59:59;4.6905;3.39155;1723.249;34.9870;1497.958;
03/12/2017;11:15:00;4.6258;3.38559;1723.370;34.9855;1497.692;
03/12/2017;11:30:00;4.6029;3.38337;1723.455;34.9836;1497.598;
03/12/2017;11:45:00;4.6301;3.38609;1723.449;34.9867;1497.713;
03/12/2017;12:00:00;4.6466;3.38752;1723.519;34.9860;1497.781;
03/12/2017;12:15:00;4.6522;3.38803;1723.534;34.9861;1497.804;
03/12/2017;12:30:00;4.6593;3.38873;1723.582;34.9868;1497.835;
03/12/2017;12:45:00;4.6673;3.38950;1723.582;34.9874;1497.869;
03/12/2017;13:00:00;4.6664;3.38941;1723.624;34.9871;1497.865;
03/12/2017;13:15:00;4.6644;3.38920;1723.652;34.9869;1497.857;
03/12/2017;13:30:00;4.6598;3.38879;1723.603;34.9869;1497.838;
03/12/2017;13:45:00;4.6611;3.38893;1723.646;34.9871;1497.844;
03/12/2017;14:00:00;4.6552;3.38839;1723.540;34.9871;1497.818;
03/12/2017;14:15:00;4.6569;3.38849;1723.540;34.9865;1497.824;
03/12/2017;14:29:59;4.6591;3.38868;1723.497;34.9864;1497.832;
03/12/2017;14:45:00;4.6589;3.38865;1723.455;34.9863;1497.831;
03/12/2017;15:00:00;4.6593;3.38873;1723.413;34.9869;1497.832;
03/12/2017;15:15:00;4.6794;3.39070;1723.349;34.9887;1497.916;
03/12/2017;15:30:00;4.6792;3.39034;1723.286;34.9848;1497.909;
03/12/2017;15:45:00;4.6975;3.39035;1723.216;34.9659;1497.959;
03/12/2017;16:00:00;4.6102;3.38404;1723.173;34.9839;1497.623;
03/12/2017;16:15:00;4.6237;3.38526;1723.089;34.9840;1497.677;
03/12/2017;16:30:00;4.6303;3.38584;1722.983;34.9838;1497.703;
03/12/2017;16:45:00;4.6419;3.38695;1722.947;34.9846;1497.750;
03/12/2017;16:59:59;4.6086;3.38397;1722.883;34.9848;1497.613;
03/12/2017;17:15:00;4.5790;3.38108;1722.813;34.9824;1497.487;
03/12/2017;17:30:00;4.5626;3.37947;1722.765;34.9808;1497.417;
03/12/2017;17:45:00;4.5643;3.37958;1722.701;34.9803;1497.422;
03/12/2017;17:59:59;4.5608;3.37930;1722.653;34.9807;1497.407;
03/12/2017;18:15:00;4.5679;3.37996;1722.617;34.9810;1497.436;
03/12/2017;18:30:00;4.5594;3.37916;1722.568;34.9805;1497.400;
03/12/2017;18:45:00;4.5720;3.38037;1722.483;34.9815;1497.452;
03/12/2017;18:59:59;4.6094;3.38377;1722.468;34.9819;1497.606;
03/12/2017;19:15:00;4.6073;3.38368;1722.502;34.9830;1497.599;
03/12/2017;19:30:00;4.6055;3.38345;1722.481;34.9823;1497.590;
03/12/2017;19:45:00;4.5804;3.38095;1722.490;34.9795;1497.484;
03/12/2017;19:59:59;4.5670;3.37973;1722.517;34.9793;1497.429;
03/12/2017;20:15:00;4.5530;3.37845;1722.581;34.9791;1497.372;
03/12/2017;20:30:00;4.5648;3.37935;1722.532;34.9773;1497.417;
03/12/2017;20:45:00;4.5400;3.37732;1722.589;34.9795;1497.319;
03/12/2017;21:00:00;4.5612;3.37916;1722.638;34.9786;1497.406;
03/12/2017;21:15:00;4.5670;3.37975;1722.680;34.9795;1497.432;
03/12/2017;21:30:00;4.6405;3.38674;1722.708;34.9837;1497.739;
03/12/2017;21:45:00;4.6903;3.39155;1722.750;34.9875;1497.949;
03/12/2017;22:00:00;4.7040;3.39290;1722.798;34.9887;1498.008;
03/12/2017;22:15:00;4.7133;3.39387;1722.911;34.9903;1498.049;
03/12/2017;22:30:00;4.7018;3.39273;1722.953;34.9890;1498.002;
03/12/2017;22:44:59;4.6911;3.39170;1723.016;34.9883;1497.958;
03/12/2017;23:00:00;4.6669;3.38939;1723.116;34.9867;1497.858;
03/12/2017;23:15:00;4.6360;3.38641;1723.201;34.9844;1497.730;
03/12/2017;23:30:00;4.5337;3.37691;1723.294;34.9809;1497.307;
03/12/2017;23:45:00;4.5226;3.37573;1723.351;34.9788;1497.260;
04/12/2017;00:00:00;4.5189;3.37534;1723.415;34.9782;1497.245;
04/12/2017;00:15:00;4.5537;3.37857;1723.479;34.9792;1497.390;
04/12/2017;00:30:00;4.5641;3.37957;1723.527;34.9800;1497.435;
04/12/2017;00:45:00;4.5833;3.38144;1723.570;34.9816;1497.516;
04/12/2017;01:00:00;4.5648;3.37973;1723.591;34.9811;1497.440;
04/12/2017;01:15:00;4.5699;3.38016;1723.648;34.9807;1497.462;
04/12/2017;01:30:00;4.5452;3.37790;1723.675;34.9803;1497.360;
04/12/2017;01:45:00;4.5522;3.37844;1723.648;34.9793;1497.387;
04/12/2017;02:00:00;4.5331;3.37683;1723.654;34.9805;1497.310;
04/12/2017;02:15:00;4.5345;3.37700;1723.633;34.9810;1497.316;
04/12/2017;02:30:00;4.5694;3.38011;1723.612;34.9807;1497.459;
04/12/2017;02:45:00;4.6174;3.38475;1723.570;34.9844;1497.660;
04/12/2017;03:00:00;4.6090;3.38389;1723.534;34.9833;1497.623;
04/12/2017;03:15:00;4.6326;3.38623;1723.512;34.9857;1497.723;
04/12/2017;03:30:00;4.6335;3.38622;1723.406;34.9848;1497.724;
04/12/2017;03:44:59;4.6300;3.38528;1723.413;34.9775;1497.700;
04/12/2017;04:00:00;4.6464;3.38746;1723.264;34.9857;1497.775;
04/12/2017;04:15:00;4.6495;3.38780;1723.243;34.9864;1497.789;
04/12/2017;04:30:00;4.6685;3.38947;1723.180;34.9859;1497.865;
04/12/2017;04:45:00;4.6647;3.38930;1723.116;34.9879;1497.851;
04/12/2017;05:00:00;4.6383;3.38675;1723.010;34.9861;1497.739;
04/12/2017;05:15:00;4.6252;3.38539;1723.004;34.9839;1497.682;
04/12/2017;05:30:00;4.6202;3.38506;1722.877;34.9854;1497.661;
04/12/2017;05:45:00;4.6235;3.38530;1722.813;34.9848;1497.673;
04/12/2017;06:00:00;4.6165;3.38460;1722.735;34.9841;1497.642;
04/12/2017;06:15:00;4.6195;3.38489;1722.723;34.9841;1497.654;
04/12/2017;06:30:00;4.6232;3.38522;1722.672;34.9842;1497.669;
04/12/2017;06:45:00;4.6185;3.38472;1722.602;34.9833;1497.647;
04/12/2017;07:00:00;4.6335;3.38614;1722.623;34.9841;1497.710;
04/12/2017;07:15:00;4.6265;3.38552;1722.559;34.9842;1497.680;
04/12/2017;07:30:00;4.6343;3.38635;1722.559;34.9858;1497.714;
04/12/2017;07:45:00;4.6294;3.38586;1722.502;34.9853;1497.692;
04/12/2017;08:00:00;4.6279;3.38573;1722.496;34.9853;1497.686;
04/12/2017;08:14:59;4.6407;3.38691;1722.496;34.9857;1497.739;
04/12/2017;08:30:00;4.6377;3.38692;1722.544;34.9889;1497.732;
04/12/2017;08:45:00;4.6701;3.39009;1722.523;34.9918;1497.868;
04/12/2017;09:00:00;4.6919;3.39129;1722.608;34.9829;1497.947;
04/12/2017;09:15:00;4.6974;3.39215;1722.656;34.9870;1497.976;
04/12/2017;09:30:00;4.7105;3.39344;1722.699;34.9884;1498.032;
04/12/2017;09:45:00;4.6898;3.39147;1722.762;34.9871;1497.947;
04/12/2017;10:00:00;4.6717;3.38991;1722.826;34.9878;1497.875;
04/12/2017;10:15:00;4.6975;3.39226;1722.868;34.9880;1497.981;
04/12/2017;10:30:00;4.6957;3.39227;1722.932;34.9901;1497.978;
04/12/2017;10:45:00;4.7129;3.39383;1722.974;34.9902;1498.049;
04/12/2017;11:00:00;4.7098;3.39353;1723.086;34.9899;1498.038;
04/12/2017;11:15:00;4.6991;3.39257;1723.144;34.9898;1497.995;
04/12/2017;11:30:00;4.6974;3.39234;1723.207;34.9890;1497.988;
04/12/2017;11:45:00;4.6836;3.39103;1723.264;34.9881;1497.931;
04/12/2017;12:00:00;4.6619;3.38893;1723.349;34.9865;1497.841;
04/12/2017;12:15:00;4.6709;3.38973;1723.419;34.9864;1497.879;
04/12/2017;12:29:59;4.6409;3.38689;1723.476;34.9846;1497.755;
04/12/2017;12:45:00;4.6039;3.38346;1723.534;34.9837;1497.603;
04/12/2017;13:00:00;4.6147;3.38447;1723.555;34.9840;1497.648;
04/12/2017;13:15:00;4.6339;3.38626;1723.618;34.9847;1497.729;
04/12/2017;13:30:00;4.6233;3.38527;1723.618;34.9842;1497.685;
04/12/2017;13:45:00;4.6207;3.38504;1723.639;34.9843;1497.674;
04/12/2017;14:00:00;4.6244;3.38534;1723.661;34.9840;1497.690;
04/12/2017;14:14:59;4.6373;3.38658;1723.618;34.9847;1497.743;
04/12/2017;14:30:00;4.6280;3.38570;1723.682;34.9843;1497.705;
04/12/2017;14:45:00;4.6220;3.38515;1723.618;34.9842;1497.679;
04/12/2017;15:00:00;4.6239;3.38528;1723.597;34.9837;1497.686;
04/12/2017;15:15:00;4.6174;3.38472;1723.561;34.9840;1497.659;
04/12/2017;15:30:00;4.6186;3.38483;1723.519;34.9841;1497.664;
04/12/2017;15:45:00;4.6267;3.38558;1723.443;34.9844;1497.696;
04/12/2017;16:00:00;4.6383;3.38662;1723.364;34.9844;1497.742;
04/12/2017;16:15:00;4.6495;3.38767;1723.328;34.9849;1497.788;
04/12/2017;16:29:59;4.6614;3.38888;1723.243;34.9864;1497.838;
04/12/2017;16:45:00;4.6363;3.38659;1723.159;34.9862;1497.733;
04/12/2017;17:00:00;4.6486;3.38763;1723.116;34.9854;1497.782;
04/12/2017;17:15:00;4.6566;3.38838;1723.025;34.9857;1497.814;
04/12/2017;17:30:00;4.6664;3.38931;1722.947;34.9864;1497.853;
04/12/2017;17:45:00;4.6831;3.39089;1722.883;34.9873;1497.922;
04/12/2017;18:00:00;4.6830;3.39096;1722.805;34.9882;1497.921;
04/12/2017;18:15:00;4.6628;3.38896;1722.756;34.9862;1497.835;
04/12/2017;18:30:00;4.6743;3.39012;1722.693;34.9877;1497.883;
04/12/2017;18:45:00;4.6490;3.38770;1722.672;34.9860;1497.777;
04/12/2017;19:00:00;4.6582;3.38850;1722.565;34.9857;1497.812;
04/12/2017;19:15:00;4.6343;3.38632;1722.587;34.9854;1497.714;
04/12/2017;19:29:59;4.6466;3.38749;1722.517;34.9861;1497.764;
04/12/2017;19:45:00;4.6744;3.38985;1722.502;34.9845;1497.876;
04/12/2017;20:00:00;4.6369;3.38658;1722.481;34.9857;1497.724;
04/12/2017;20:15:00;4.6263;3.38542;1722.496;34.9835;1497.677;
04/12/2017;20:30:00;4.6395;3.38646;1722.496;34.9816;1497.729;
04/12/2017;20:45:00;4.6183;3.38476;1722.538;34.9840;1497.646;
04/12/2017;21:00:00;4.6452;3.38711;1722.517;34.9832;1497.755;
04/12/2017;21:15:00;4.6234;3.38528;1722.559;34.9847;1497.668;
04/12/2017;21:30:00;4.6524;3.38777;1722.581;34.9834;1497.785;
04/12/2017;21:44:59;4.6292;3.38593;1722.650;34.9862;1497.695;
04/12/2017;22:00:00;4.6330;3.38609;1722.686;34.9841;1497.709;
04/12/2017;22:15:00;4.6579;3.38865;1722.693;34.9878;1497.816;
04/12/2017;22:30:00;4.6277;3.38557;1722.820;34.9835;1497.688;
04/12/2017;22:44:59;4.6502;3.38758;1722.856;34.9833;1497.781;
04/12/2017;23:00:00;4.6532;3.38807;1722.919;34.9858;1497.798;
04/12/2017;23:15:00;4.6706;3.38972;1722.989;34.9867;1497.871;
04/12/2017;23:30:00;4.6740;3.38996;1723.074;34.9859;1497.886;
04/12/2017;23:45:00;4.6334;3.38631;1723.116;34.9860;1497.720;
05/12/2017;00:00:00;4.6553;3.38839;1723.222;34.9871;1497.813;
05/12/2017;00:15:00;4.6174;3.38471;1723.279;34.9841;1497.655;
05/12/2017;00:29:59;4.5768;3.38084;1723.379;34.9816;1497.486;
05/12/2017;00:45:00;4.5855;3.38164;1723.428;34.9817;1497.523;
05/12/2017;01:00:00;4.5728;3.38047;1723.506;34.9814;1497.472;
05/12/2017;01:15:00;4.5759;3.38077;1723.548;34.9816;1497.486;
05/12/2017;01:29:59;4.5741;3.38059;1723.612;34.9813;1497.479;
05/12/2017;01:45:00;4.5778;3.38095;1723.633;34.9817;1497.495;
05/12/2017;02:00:00;4.5755;3.38073;1723.633;34.9815;1497.485;
05/12/2017;02:15:00;4.5776;3.38096;1723.633;34.9820;1497.494;
05/12/2017;02:29:59;4.5897;3.38210;1723.675;34.9826;1497.545;
05/12/2017;02:45:00;4.5809;3.38130;1723.675;34.9825;1497.509;
05/12/2017;03:00:00;4.5846;3.38160;1723.661;34.9820;1497.524;
05/12/2017;03:15:00;4.5931;3.38233;1723.654;34.9817;1497.558;
05/12/2017;03:29:59;4.5851;3.38173;1723.612;34.9831;1497.526;
05/12/2017;03:45:00;4.5943;3.38237;1723.542;34.9810;1497.560;
05/12/2017;04:00:00;4.5909;3.38223;1723.527;34.9828;1497.549;
05/12/2017;04:15:00;4.5996;3.38304;1723.464;34.9832;1497.584;
05/12/2017;04:30:00;4.6109;3.38398;1723.406;34.9824;1497.628;
05/12/2017;04:45:00;4.6081;3.38380;1723.343;34.9832;1497.617;
05/12/2017;05:00:00;4.6004;3.38306;1723.264;34.9827;1497.583;
05/12/2017;05:15:00;4.6278;3.38570;1723.216;34.9847;1497.697;
05/12/2017;05:30:00;4.6854;3.39118;1723.095;34.9882;1497.935;
05/12/2017;05:45:00;4.6961;3.39217;1723.016;34.9885;1497.979;
05/12/2017;06:00:00;4.6764;3.39030;1722.968;34.9874;1497.895;
05/12/2017;06:15:00;4.6755;3.39035;1722.904;34.9890;1497.893;
05/12/2017;06:30:00;4.6782;3.39041;1722.820;34.9869;1497.900;
05/12/2017;06:45:00;4.6775;3.39045;1722.783;34.9881;1497.898;
05/12/2017;06:59:59;4.6799;3.39062;1722.735;34.9876;1497.907;
05/12/2017;07:15:00;4.7137;3.39387;1722.635;34.9899;1498.046;
05/12/2017;07:30:00;4.7020;3.39246;1722.650;34.9859;1497.993;
05/12/2017;07:45:00;4.6889;3.39149;1722.587;34.9883;1497.942;
05/12/2017;07:59:59;4.7331;3.39541;1722.544;34.9875;1498.121;
05/12/2017;08:15:00;4.7464;3.39695;1722.520;34.9915;1498.180;
05/12/2017;08:30:00;4.7850;3.40079;1722.514;34.9956;1498.343;
05/12/2017;08:45:00;4.7137;3.39421;1722.478;34.9939;1498.049;
05/12/2017;09:00:00;4.7552;3.39774;1722.487;34.9916;1498.215;
05/12/2017;09:15:00;4.6905;3.39167;1722.551;34.9888;1497.948;
05/12/2017;09:30:00;4.7092;3.39327;1722.544;34.9877;1498.023;
05/12/2017;09:44:59;4.6779;3.39050;1722.593;34.9883;1497.897;
05/12/2017;10:00:00;4.6802;3.39059;1722.635;34.9870;1497.905;
05/12/2017;10:15:00;4.6854;3.39107;1722.672;34.9871;1497.927;
05/12/2017;10:30:00;4.6814;3.39077;1722.714;34.9878;1497.913;
05/12/2017;10:45:00;4.6799;3.39060;1722.805;34.9873;1497.907;
05/12/2017;11:00:00;4.7758;3.40015;1722.777;34.9977;1498.312;
05/12/2017;11:14:59;4.7339;3.39570;1722.902;34.9899;1498.133;
05/12/2017;11:30:00;4.7473;3.39704;1722.895;34.9915;1498.190;
05/12/2017;11:45:00;4.7679;3.39906;1723.001;34.9933;1498.278;
05/12/2017;12:00:00;4.7535;3.39762;1723.086;34.9917;1498.219;
05/12/2017;12:14:59;4.7390;3.39627;1723.171;34.9910;1498.160;
05/12/2017;12:30:00;4.7084;3.39350;1723.256;34.9909;1498.036;
05/12/2017;12:45:00;4.6939;3.39208;1723.292;34.9896;1497.976;
05/12/2017;13:00:00;4.6851;3.39125;1723.355;34.9891;1497.940;
05/12/2017;13:15:00;4.7025;3.39267;1723.440;34.9874;1498.011;
05/12/2017;13:30:00;4.6998;3.39249;1723.476;34.9881;1498.001;
05/12/2017;13:45:00;4.6829;3.39094;1723.497;34.9877;1497.932;
05/12/2017;14:00:00;4.6712;3.38984;1723.540;34.9873;1497.884;
05/12/2017;14:15:00;4.6623;3.38900;1723.567;34.9868;1497.847;
05/12/2017;14:30:00;4.6701;3.38974;1723.582;34.9872;1497.880;
05/12/2017;14:45:00;4.6780;3.39053;1723.582;34.9880;1497.914;
05/12/2017;15:00:00;4.6838;3.39103;1723.582;34.9878;1497.937;
05/12/2017;15:14:59;4.6298;3.38616;1723.603;34.9878;1497.716;
05/12/2017;15:30:00;4.6566;3.38835;1723.561;34.9852;1497.822;
05/12/2017;15:45:00;4.6448;3.38733;1723.534;34.9858;1497.773;
05/12/2017;16:00:00;4.6830;3.39085;1723.497;34.9867;1497.931;
05/12/2017;16:15:00;4.6674;3.38942;1723.476;34.9863;1497.866;
05/12/2017;16:30:00;4.7081;3.39334;1723.355;34.9894;1498.034;
05/12/2017;16:44:59;4.6985;3.39228;1723.334;34.9871;1497.992;
05/12/2017;17:00:00;4.6894;3.39133;1723.313;34.9856;1497.952;
05/12/2017;17:15:00;4.6789;3.39050;1723.222;34.9871;1497.910;
05/12/2017;17:30:00;4.6513;3.38789;1723.180;34.9855;1497.794;
05/12/2017;17:44:59;4.6530;3.38804;1723.116;34.9856;1497.800;
05/12/2017;17:59:59;4.6447;3.38724;1723.004;34.9851;1497.763;
05/12/2017;18:15:00;4.6456;3.38737;1722.962;34.9856;1497.767;
05/12/2017;18:30:00;4.6336;3.38625;1722.904;34.9852;1497.716;
05/12/2017;18:45:00;4.6268;3.38558;1722.877;34.9845;1497.687;
05/12/2017;19:00:00;4.6292;3.38582;1722.792;34.9849;1497.696;
05/12/2017;19:15:00;4.6222;3.38512;1722.771;34.9840;1497.666;
